Timestamp,Milliseconds,X,Y,Z,act
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637252,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637501,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1637752,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649082,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649251,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649501,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1649751,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1650002,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1650252,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1650501,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1650751,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1651001,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1651252,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1651501,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1651751,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1652001,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1652252,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1652501,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1652751,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1653002,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1653251,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1653501,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1653751,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1654001,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1654252,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1654501,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1654751,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1655002,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1655251,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1655501,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1655751,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1656002,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1656251,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1656502,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:28,1656751,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713080,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
2019/10/18 9:29,1713081,-0.026186645,0.03447652,-0.13852692,Y
